title,abstract,update_date,ai_generated
"Using decomposed household food acquisitions as inputs of a Kinetic
  Dietary Exposure Model","  Foods naturally contain a number of contaminants that may have different and
long term toxic effects. This paper introduces a novel approach for the
assessment of such chronic food risk that integrates the pharmacokinetic
properties of a given contaminant. The estimation of such a Kinetic Dietary
Exposure Model (KDEM) should be based on long term consumption data which, for
the moment, can only be provided by Household Budget Surveys such as the
SECODIP panel in France. A semi parametric model is proposed to decompose a
series of household quantities into individual quantities which are then used
as inputs of the KDEM. As an illustration, the risk assessment related to the
presence of methyl mercury in seafood is revisited using this novel approach.
",2007-05-23,False
"Using decomposed household food acquisitions as inputs of a Kinetic
  Dietary Exposure Model","This research paper explores the use of decomposed household food acquisitions as inputs for a Kinetic Dietary Exposure Model (KDEM). The KDEM is a powerful tool for estimating the exposure of individuals to chemicals in food, but it requires detailed information on food consumption patterns. By breaking down household food acquisitions into individual components, such as ingredients or packaged foods, this study aims to provide a more accurate and detailed picture of food consumption, which can be used to refine and improve the KDEM. The paper presents the methodology for decomposing household food acquisitions, and discusses the potential benefits and limitations of this approach. Results from a case study demonstrate the feasibility and potential value of using decomposed food acquisitions as inputs for the KDEM. Overall, this study contributes to the ongoing efforts to improve the accuracy and precision of dietary exposure assessments, which are critical for protecting public health and informing food safety policies.",2007-05-23,True
"Quantum superpositions and entanglement of thermal states at high
  temperatures and their applications to quantum information processing","  We study characteristics of superpositions and entanglement of thermal states
at high temperatures and discuss their applications to quantum information
processing. We introduce thermal-state qubits and thermal-Bell states, which
are a generalization of pure-state qubits and Bell states to thermal mixtures.
A scheme is then presented to discriminate between the four thermal-Bell states
without photon number resolving detection but with Kerr nonlinear interactions
and two single-photon detectors. This enables one to perform quantum
teleportation and gate operations for quantum computation with thermal-state
qubits.
",2007-10-03,False
"Quantum superpositions and entanglement of thermal states at high
  temperatures and their applications to quantum information processing","This research paper focuses on the study of quantum superpositions and entanglement of thermal states at high temperatures and their applications to quantum information processing. Through analytical calculations and numerical simulations, the authors find that thermal states can exhibit quantum superpositions and entanglement at high temperatures, and these properties can be used for quantum information processing tasks such as quantum teleportation and quantum key distribution. The study provides insights into the behavior of quantum systems at high temperatures and highlights the potential applications of thermal states in quantum information processing.",2007-10-03,True
"Many-to-One Throughput Capacity of IEEE 802.11 Multi-hop Wireless
  Networks","  This paper investigates the many-to-one throughput capacity (and by symmetry,
one-to-many throughput capacity) of IEEE 802.11 multi-hop networks. It has
generally been assumed in prior studies that the many-to-one throughput
capacity is upper-bounded by the link capacity L. Throughput capacity L is not
achievable under 802.11. This paper introduces the notion of ""canonical
networks"", which is a class of regularly-structured networks whose capacities
can be analyzed more easily than unstructured networks. We show that the
throughput capacity of canonical networks under 802.11 has an analytical upper
bound of 3L/4 when the source nodes are two or more hops away from the sink;
and simulated throughputs of 0.690L (0.740L) when the source nodes are many
hops away. We conjecture that 3L/4 is also the upper bound for general
networks. When all links have equal length, 2L/3 can be shown to be the upper
bound for general networks. Our simulations show that 802.11 networks with
random topologies operated with AODV routing can only achieve throughputs far
below the upper bounds. Fortunately, by properly selecting routes near the
gateway (or by properly positioning the relay nodes leading to the gateway) to
fashion after the structure of canonical networks, the throughput can be
improved significantly by more than 150%. Indeed, in a dense network, it is
worthwhile to deactivate some of the relay nodes near the sink judiciously.
",2007-07-13,False
"Many-to-One Throughput Capacity of IEEE 802.11 Multi-hop Wireless
  Networks","This research paper focuses on the many-to-one throughput capacity of IEEE 802.11 multi-hop wireless networks. The authors investigated the impact of node placement, network topology, and routing protocols on the network's capacity. Remarkably, the study found that the network's throughput capacity can be significantly improved through efficient node placement and routing protocols, such as the Opportunistic Routing (OR) protocol. The paper concludes that careful design and optimization of network topology and routing protocols can enhance the many-to-one throughput capacity of multi-hop wireless networks.",2007-07-13,True
"Non-resonant and Resonant X-ray Scattering Studies on Multiferroic
  TbMn2O5","  Comprehensive x-ray scattering studies, including resonant scattering at Mn
L-edge, Tb L- and M-edges, were performed on single crystals of TbMn2O5. X-ray
intensities were observed at a forbidden Bragg position in the ferroelectric
phases, in addition to the lattice and the magnetic modulation peaks.
Temperature dependences of their intensities and the relation between the
modulation wave vectors provide direct evidences of exchange striction induced
ferroelectricity. Resonant x-ray scattering results demonstrate the presence of
multiple magnetic orders by exhibiting their different temperature dependences.
The commensurate-to-incommensurate phase transition around 24 K is attributed
to discommensuration through phase slipping of the magnetic orders in spin
frustrated geometries. We proposed that the low temperature incommensurate
phase consists of the commensurate magnetic domains separated by anti-phase
domain walls which reduce spontaneous polarizations abruptly at the transition.
",2009-11-13,False
"Non-resonant and Resonant X-ray Scattering Studies on Multiferroic
  TbMn2O5","This research paper presents non-resonant and resonant x-ray scattering studies on multiferroic TbMn2O5. The study reveals the complex magnetic and structural ordering in this material and its correlation with its multiferroic behavior. Resonant x-ray scattering experiments further reveal the existence of a rare type of magnetic order, referred to as a ""chiral spin structure."" The findings provide insights into the fundamental physics of multiferroic materials and demonstrate the potential for further research on the development of advanced multiferroic devices.",2009-11-13,True
"Linearisation of finite abelian subgroups of the Cremona group of the
  plane","  This article gives the proof of results announced in [J. Blanc, Finite
Abelian subgroups of the Cremona group of the plane, C.R. Acad. Sci. Paris,
S\'er. I 344 (2007), 21-26.] and some description of automorphisms of rational
surfaces.
  Given a finite Abelian subgroup of the Cremona group of the plane, we provide
a way to decide whether it is birationally conjugate to a group of
automorphisms of a minimal surface.
  In particular, we prove that a finite cyclic group of birational
transformations of the plane is linearisable if and only if none of its
non-trivial elements fix a curve of positive genus. For finite Abelian groups,
there exists only one surprising exception, a group isomorphic to Z/2ZxZ/4Z,
whose non-trivial elements do not fix a curve of positive genus but which is
not conjugate to a group of automorphisms of a minimal rational surface.
  We also give some descriptions of automorphisms (not necessarily of finite
order) of del Pezzo surfaces and conic bundles.
",2010-11-22,False
"Linearisation of finite abelian subgroups of the Cremona group of the
  plane","This research paper investigates the linearisation of finite abelian subgroups of the Cremona group of the plane. The Cremona group, which consists of birational transformations of the projective plane, is a fundamental object in algebraic geometry. In particular, we focus on the linearisation of finite abelian subgroups of the Cremona group, which has important implications for the study of algebraic surfaces and their automorphisms. We provide a comprehensive study of the linearisation of these subgroups and establish new results regarding their structure and properties. Our research has important applications in algebraic geometry, particularly in the study of algebraic surfaces, and contributes to a deeper understanding of the Cremona group and its subgroups.",2010-11-22,True
"Oriented growth of pentacene films on vacuum-deposited
  polytetrafluoroethylene layers aligned by rubbing technique","  We investigated structure and morphology of PTFE layers deposited by vacuum
process in dependence on deposition parameters: deposition rate, deposition
temperature, electron activation energy and activation current. Pentacene (PnC)
layers deposited on top of those PTFE films are used as a tool to demonstrate
the orienting ability of the PTFE layers. The molecular structure of the PTFE
films was investigated by use of infrared spectroscopy. By means of
ellipsometry, values of refractive index between 1.33 and 1.36 have been
obtained for PTFE films in dependence on deposition conditions. Using the cold
friction technique orienting PTFE layers with unidirectional grooves are
obtained. On top of these PTFE films oriented PnC layers were grown. The
obtained order depends both on the PTFE layer thickness and on PnC growth
temperature.
",2007-05-23,False
"Oriented growth of pentacene films on vacuum-deposited
  polytetrafluoroethylene layers aligned by rubbing technique","This research paper investigates the oriented growth of pentacene films on vacuum-deposited polytetrafluoroethylene layers that are aligned using the rubbing technique. The aim of the study is to determine the effect of the alignment on the morphology and electrical properties of the pentacene films. The results indicate that the rubbing technique produces highly aligned polytetrafluoroethylene layers, which leads to the formation of highly oriented pentacene films. The electrical conductivity of the pentacene films is found to be strongly dependent on the orientation of the film and the direction of the current flow. The study concludes that the rubbing technique can be used to control the orientation and electrical properties of pentacene films, which is important for the development of organic electronic devices.",2007-05-23,True
"On the Achievable Rate Regions for Interference Channels with Degraded
  Message Sets","  The interference channel with degraded message sets (IC-DMS) refers to a
communication model in which two senders attempt to communicate with their
respective receivers simultaneously through a common medium, and one of the
senders has complete and a priori (non-causal) knowledge about the message
being transmitted by the other. A coding scheme that collectively has
advantages of cooperative coding, collaborative coding, and dirty paper coding,
is developed for such a channel. With resorting to this coding scheme,
achievable rate regions of the IC-DMS in both discrete memoryless and Gaussian
cases are derived, which, in general, include several previously known rate
regions. Numerical examples for the Gaussian case demonstrate that in the
high-interference-gain regime, the derived achievable rate regions offer
considerable improvements over these existing results.
",2007-07-13,False
"On the Achievable Rate Regions for Interference Channels with Degraded
  Message Sets",This research paper analyzes the achievable rate regions for interference channels with degraded message sets. The authors propose a coding scheme that achieves the capacity region of the interference channel. They also demonstrate that the proposed coding scheme can achieve the capacity region of the interference channel with degraded message sets. The results show that the proposed coding scheme can outperform existing schemes in terms of achievable rate regions.,2007-07-13,True
"Hilbert functions of points on Schubert varieties in Orthogonal
  Grassmannians","  A solution is given to the following problem: how to compute the
multiplicity, or more generally the Hilbert function, at a point on a Schubert
variety in an orthogonal Grassmannian. Standard monomial theory is applied to
translate the problem from geometry to combinatorics. The solution of the
resulting combinatorial problem forms the bulk of the paper. This approach has
been followed earlier to solve the same problem for the Grassmannian and the
symplectic Grassmannian.
  As an application, we present an interpretation of the multiplicity as the
number of non-intersecting lattice paths of a certain kind.
  Taking the Schubert variety to be of a special kind and the point to be the
""identity coset,"" our problem specializes to a problem about Pfaffian ideals
treatments of which by different methods exist in the literature. Also
available in the literature is a geometric solution when the point is a
""generic singularity.""
",2009-04-16,False
"Hilbert functions of points on Schubert varieties in Orthogonal
  Grassmannians","This research paper investigates the Hilbert functions of points on Schubert varieties in orthogonal Grassmannians. The study explores the relationship between these functions and the geometry of the variety, and provides a method for computing their values. The key finding is that the Hilbert functions are determined by certain combinatorial data associated with the Schubert variety. These results have implications for algebraic geometry and representation theory.",2009-04-16,True
Persistent Currents in Superconducting Quantum Interference Devices,"  Starting from the reduced dynamical model of a two-junction quantum
interference device, a quantum analog of the system has been exhibited, in
order to extend the well known properties of this device to the quantum regime.
By finding eigenvalues of the corresponding Hamiltonian operator, the
persistent currents flowing in the ring have been obtained. The resulting
quantum analog of the overdamped two-junction quantum interference device can
be seen as a supercurrent qubit operating in the limit of negligible
capacitance and finite inductance.
",2015-05-13,False
Persistent Currents in Superconducting Quantum Interference Devices,"This research paper investigates the phenomenon of persistent currents in superconducting quantum interference devices (SQUIDs). SQUIDs are widely used in various applications, including magnetometry, quantum computing, and medical imaging. The persistent currents in SQUIDs are of great interest because they can provide a stable and sensitive measure of magnetic fields with a high degree of accuracy. However, the origin and behavior of these currents are not yet fully understood. In this paper, we discuss the theoretical and experimental aspects of persistent currents in SQUIDs, including their dependence on temperature, magnetic field, and material properties. We also examine the various techniques used to measure these currents and their potential applications in different fields. Our findings provide valuable insights into the fundamental physics of superconductivity and could lead to the development of more efficient and effective SQUIDs for practical applications.",2015-05-13,True
"Mid-Infrared Fine Structure Line Ratios in Active Galactic Nuclei
  Observed with Spitzer IRS: Evidence for Extinction by the Torus","  We present the first systematic investigation of the [NeV] (14um/24um) and
[SIII] (18um/33um) infrared line flux ratios, traditionally used to estimate
the density of the ionized gas, in a sample of 41 Type 1 and Type 2 active
galactic nuclei (AGNs) observed with the Infrared Spectrograph on board
Spitzer. The majority of galaxies with both [NeV] lines detected have observed
[NeV] line flux ratios consistent with or below the theoretical low density
limit, based on calculations using currently available collision strengths and
ignoring absorption and stimulated emission. We find that Type 2 AGNs have
lower line flux ratios than Type 1 AGNs and that all of the galaxies with line
flux ratios below the low density limit are Type 2 AGNs. We argue that
differential infrared extinction to the [NeV] emitting region due to dust in
the obscuring torus is responsible for the ratios below the low density limit
and we suggest that the ratio may be a tracer of the inclination angle of the
torus to our line of sight. Because the temperature of the gas, the amount of
extinction, and the effect of absorption and stimulated emission on the line
ratios are all unknown, we are not able to determine the electron densities
associated with the [NeV] line flux ratios for the objects in our sample. We
also find that the [SIII] emission from the galaxies in our sample is extended
and originates primarily in star forming regions. Since the emission from
low-ionization species is extended, any analysis using line flux ratios from
such species obtained from slits of different sizes is invalid for most nearby
galaxies.
",2009-06-23,False
"Mid-Infrared Fine Structure Line Ratios in Active Galactic Nuclei
  Observed with Spitzer IRS: Evidence for Extinction by the Torus","This research paper investigates the mid-infrared fine structure line ratios in active galactic nuclei (AGN) using data obtained from the Spitzer Infrared Spectrograph (IRS). Specifically, the study explores the possibility of extinction by the torus, a dusty structure that surrounds the central black hole of AGN. The results suggest that the fine structure line ratios are consistent with extinction by the torus, supporting the idea that the torus plays a significant role in shaping the observed properties of AGN. This research sheds light on the complex interplay between the central engine and the surrounding environment in AGN, providing valuable insights into the physics of these powerful objects.",2009-06-23,True
The Genetic Programming Collaboration Network and its Communities,"  Useful information about scientific collaboration structures and patterns can
be inferred from computer databases of published papers. The genetic
programming bibliography is the most complete reference of papers on GP\@. In
addition to locating publications, it contains coauthor and coeditor
relationships from which a more complete picture of the field emerges. We treat
these relationships as undirected small world graphs whose study reveals the
community structure of the GP collaborative social network. Automatic analysis
discovers new communities and highlights new facets of them. The investigation
reveals many similarities between GP and coauthorship networks in other
scientific fields but also some subtle differences such as a smaller central
network component and a high clustering.
",2007-05-23,False
The Genetic Programming Collaboration Network and its Communities,"This research paper focuses on the Genetic Programming Collaboration Network (GPCN) and its communities. The GPCN is a network of researchers who collaborate to advance the field of genetic programming through the exchange of ideas, research, and resources. The paper explores the structure of the GPCN, including its various communities, and highlights the key findings from an analysis of the network's collaboration patterns. The paper concludes by discussing the implications of these findings for the future of genetic programming research and collaboration. The outcomes of this research suggest that the GPCN is a valuable resource for researchers in the field and that collaboration within the network is essential for advancing the field of genetic programming.",2007-05-23,True
"Effective conservation of energy and momentum algorithm using switching
  potentials suitable for molecular dynamics simulation of thermodynamical
  systems","  During a crossover via a switching mechanism from one 2-body potential to
another as might be applied in modeling (chemical) reactions in the vicinity of
bond formation, energy violations would occur due to finite step size which
determines the trajectory of the particles relative to the potential
interactions of the unbonded state by numerical (e.g. Verlet) integration. This
problem is overcome by an algorithm which preserves the coordinates of the
system for each move, but corrects for energy discrepancies by ensuring both
energy and momentum conservation in the dynamics. The algorithm is tested for a
hysteresis loop reaction model with an without the implementation of the
algorithm. The tests involve checking the rate of energy flow out of the MD
simulation box; in the equilibrium state, no net rate of flows within
experimental error should be observed. The temperature and pressure of the box
should also be invariant within the range of fluctuation of these quantities.
It is demonstrated that the algorithm satisfies these criteria.
",2007-05-23,False
"Effective conservation of energy and momentum algorithm using switching
  potentials suitable for molecular dynamics simulation of thermodynamical
  systems","This research paper proposes an effective conservation of energy and momentum algorithm using switching potentials for molecular dynamics simulation of thermodynamical systems. The algorithm is designed to address the challenges of accurately simulating complex systems with large numbers of particles while maintaining energy and momentum conservation. The switching potentials method allows for the accurate calculation of forces between particles, ensuring that energy and momentum are conserved throughout the simulation. The proposed algorithm is tested on various thermodynamical systems and is found to be effective in maintaining energy and momentum conservation while accurately simulating the behavior of the systems. This algorithm has the potential to be a valuable tool for researchers in the field of molecular dynamics simulation.",2007-05-23,True
"Laser spectroscopy of hyperfine structure in highly-charged ions: a test
  of QED at high fields","  An overview is presented of laser spectroscopy experiments with cold,
trapped, highly-charged ions, which will be performed at the HITRAP facility at
GSI in Darmstadt (Germany). These high-resolution measurements of ground state
hyperfine splittings will be three orders of magnitude more precise than
previous measurements. Moreover, from a comparison of measurements of the
hyperfine splittings in hydrogen- and lithium-like ions of the same isotope,
QED effects at high electromagnetic fields can be determined within a few
percent. Several candidate ions suited for these laser spectroscopy studies are
presented.
",2009-11-13,False
"Laser spectroscopy of hyperfine structure in highly-charged ions: a test
  of QED at high fields","The hyperfine structure of highly-charged ions is investigated using laser spectroscopy, aiming to test the validity of quantum electrodynamics (QED) in high fields. Theoretical predictions suggest deviations from QED at high fields, making this a key test for the theory. The experimental setup involves the use of a high-resolution laser to excite transitions between hyperfine states in the ions, with measurements taken to determine the energy levels and the strength of the hyperfine interaction. The results are compared with QED predictions, and any deviations from the theory are analyzed. This research provides important insights into the behavior of matter in extreme conditions and could have implications for fundamental physics and technology applications.",2009-11-13,True
"Confinement into a state with persistent current by thermal quenching of
  loop of Josephson junctions","  We study a loop of Josephson junctions that is quenched through its critical
temperature. For three or more junctions, symmetry breaking states can be
achieved without thermal activation, in spite of the fact that the relaxation
time is practically constant when the critical temperature is approached from
above. The probability for these states decreases with quenching time, but the
dependence is not allometric. For large number of junctions, cooling does not
have to be fast. For this case, we evaluate the standard deviation of the
induced flux. Our results are consistent with the available experimental data.
",2009-11-13,False
"Confinement into a state with persistent current by thermal quenching of
  loop of Josephson junctions","The paper presents a study on the confinement of a Josephson junction loop into a state with a persistent current through thermal quenching. The main idea is to investigate the effects of temperature on the behavior of the loop and the resulting persistent current. The research shows that the thermal quenching technique can effectively confine the loop into the desired state with a persistent current. The key results and conclusions highlight the importance of temperature control in achieving and maintaining the persistent current state, which has potential applications in quantum computing and other related fields.",2009-11-13,True
Universe Without Singularities. A Group Approach to De Sitter Cosmology,"  In the last years the traditional scenario of Big Bang has been deeply
modified by the study of the quantum features of the Universe evolution,
proposing again the problem of using local physical laws on cosmic scale, with
particular regard to the cosmological constant role. The group extention method
shows that the De Sitter group univocally generalizes the Poincare group,
formally justifies the cosmological constant use and suggests a new
interpretation for Hartle-Hawking boundary conditions in Quantum Cosmology.
",2008-11-26,False
Universe Without Singularities. A Group Approach to De Sitter Cosmology,"This research paper proposes a group-theoretical approach to De Sitter cosmology, which avoids the problematic singularities present in traditional models. The authors develop a new cosmological model based on the group of isometries of De Sitter space, which demonstrates the existence of a new type of cosmological horizon. They conclude that this approach provides a more complete and consistent picture of the universe, without relying on singularities or other problematic assumptions.",2008-11-26,True
"Yield Curve Shapes and the Asymptotic Short Rate Distribution in Affine
  One-Factor Models","  We consider a model for interest rates, where the short rate is given by a
time-homogenous, one-dimensional affine process in the sense of Duffie,
Filipovic and Schachermayer. We show that in such a model yield curves can only
be normal, inverse or humped (i.e. endowed with a single local maximum). Each
case can be characterized by simple conditions on the present short rate. We
give conditions under which the short rate process will converge to a limit
distribution and describe the limit distribution in terms of its cumulant
generating function. We apply our results to the Vasicek model, the CIR model,
a CIR model with added jumps and a model of Ornstein-Uhlenbeck type.
",2008-12-02,False
"Yield Curve Shapes and the Asymptotic Short Rate Distribution in Affine
  One-Factor Models","The research paper analyzes the relationship between yield curve shapes and the asymptotic short rate distribution in affine one-factor models. The authors establish a connection between the shape of the yield curve and the distribution of the short rate, showing that the distribution of the short rate is intimately related to the level and slope of the yield curve. They also demonstrate that the tails of the short rate distribution are determined by the curvature of the yield curve. The findings have important implications for the pricing of interest rate derivatives and risk management. The study concludes by suggesting that the shape of the yield curve should be taken into account when modeling the dynamics of the short rate.",2008-12-02,True
"New Organic thermally stable materials for optoelectronics devices - A
  linear spectroscopy study","  Thermally stable polymers have attracted a lot of interest due to their
potential use as the active component in electronic, optical and optoelectronic
applications, such as light-emitting diodes, light emitting electrochemical
cells, photodiodes, photovoltaic cells, field effect transistors, optocouplers
and optically pumped lasers in solution and solid state.We report results of
investigations into the use of thermal treatment of poly(p-phenylene vinylene)
(PPV) films grown on a variety of substrates (quartz and glass). Film
thickness, morphology and structural properties were investigated by a range of
techniques in particular: atomic force microscope - AFM, DEKTAK method,
Ellipsometry and UV-VIS spectroscopy.
",2007-05-23,False
"New Organic thermally stable materials for optoelectronics devices - A
  linear spectroscopy study","The research paper titled ""New Organic thermally stable materials for optoelectronics devices - A linear spectroscopy study"" focuses on developing thermally stable organic materials for optoelectronic devices. The study employs linear spectroscopy techniques to investigate the optical properties of the newly synthesized materials. The findings indicate that the designed materials exhibit high thermal stability and good optical properties, making them suitable for optoelectronic device applications. The paper concludes that the newly synthesized organic materials have great potential for use in the production of highly efficient and stable optoelectronic devices.",2007-05-23,True
3D photospheric velocity field of a Supergranular cell,"  We investigate the plasma flow properties inside a Supergranular (SG) cell,
in particular its interaction with small scale magnetic field structures. The
SG cell has been identified using the magnetic network (CaII wing brightness)
as proxy, applying the Two-Level Structure Tracking (TST) to high spatial,
spectral and temporal resolution observations obtained by IBIS. The full 3D
velocity vector field for the SG has been reconstructed at two different
photospheric heights. In order to strengthen our findings, we also computed the
mean radial flow of the SG by means of cork tracing. We also studied the
behaviour of the horizontal and Line of Sight plasma flow cospatial with
cluster of bright CaII structures of magnetic origin to better understand the
interaction between photospheric convection and small scale magnetic features.
The SG cell we investigated seems to be organized with an almost radial flow
from its centre to the border. The large scale divergence structure is probably
created by a compact region of constant up-flow close to the cell centre. On
the edge of the SG, isolated regions of strong convergent flow are nearby or
cospatial with extended clusters of bright CaII wing features forming the knots
of the magnetic network.
",2009-11-13,False
3D photospheric velocity field of a Supergranular cell,"The objective of this research paper is to analyze the 3D photospheric velocity field of a Supergranular cell, with a focus on understanding the dynamics of the cell's convective motions. This was achieved by using high-resolution Doppler measurements obtained from the Helioseismic and Magnetic Imager (HMI) instrument onboard the Solar Dynamics Observatory (SDO). The analysis revealed that the Supergranular cell exhibits complex and highly structured convective motions that are driven by the underlying magnetic field. The study also found evidence of horizontal vortices within the cell, indicating that the convective motions are not purely vertical. These findings have important implications for our understanding of the Sun's magnetic activity and its impact on the Earth's climate. Overall, the research provides new insights into the dynamics of Supergranular cells and highlights the importance of high-resolution observations for advancing our understanding of the Sun's complex behavior.",2009-11-13,True
"Ising-like dynamics and frozen states in systems of ultrafine magnetic
  particles","  We use Monte-Carlo simulations to study aging phenomena and the occurence of
spinglass phases in systems of single-domain ferromagnetic nanoparticles under
the combined influence of dipolar interaction and anisotropy energy, for
different combinations of positional and orientational disorder. We find that
the magnetic moments oriente themselves preferably parallel to their anisotropy
axes and changes of the total magnetization are solely achieved by 180 degree
flips of the magnetic moments, as in Ising systems. Since the dipolar
interaction favorizes the formation of antiparallel chain-like structures,
antiparallel chain-like patterns are frozen in at low temperatures, leading to
aging phenomena characteristic for spin-glasses. Contrary to the intuition,
these aging effects are more pronounced in ordered than in disordered
structures.
",2009-11-13,False
