title,abstract,update_date,ai_generated
"Kondo Physics in Nanotubes: Magnetic-field dependence and
  singlet-triplet Kondo","  In a single-walled carbon nanotube, we observe the spin-1/2 Kondo effect. The
energy of spin-resolved Kondo peaks is proportional to magnetic field at high
fields, contrary to recent reports. At lower fields, the energy falls below
this linear dependence, in qualitative agreement with theoretical expectations.
For even electron occupancy, we observe a spin-1 Kondo effect due to the
degeneracy of the triplet ground states. Tuning gate voltage within the same
Coulomb diamond drives a transition to a singlet ground state. We also
independently tune the energy difference between singlet and triplet states
with a magnetic field. The Zeeman splitting thus measured confirms the value of
the g-factor measured from the spin-1/2 Kondo feature.
",2007-05-23,False
"Kondo Physics in Nanotubes: Magnetic-field dependence and
  singlet-triplet Kondo","This research paper explores the Kondo physics phenomena in nanotubes, particularly focusing on the magnetic-field dependence and singlet-triplet Kondo. The study reveals that the Kondo effect in nanotubes is influenced by the magnetic field and can switch between singlet and triplet states. The findings have significant implications for the development of future nanoelectronics and quantum computing.",2007-05-23,True
"Sabbath Day Home Automation: ""It's Like Mixing Technology and Religion""","  We present a qualitative study of 20 American Orthodox Jewish families' use
of home automation for religious purposes. These lead users offer insight into
real-life, long-term experience with home automation technologies. We discuss
how automation was seen by participants to contribute to spiritual experience
and how participants oriented to the use of automation as a religious custom.
We also discuss the relationship of home automation to family life. We draw
design implications for the broader population, including surrender of control
as a design resource, home technologies that support long-term goals and
lifestyle choices, and respite from technology.
",2007-05-23,False
"Sabbath Day Home Automation: ""It's Like Mixing Technology and Religion""","The research paper titled ""Sabbath Day Home Automation: It's Like Mixing Technology and Religion"" explores the intersection of technology and religion, specifically in the context of Sabbath observance. The central theme is how home automation can be used to enhance the observance of the Sabbath, which is a day of rest and religious observance in the Jewish faith. 

The paper discusses the challenges faced by Orthodox Jews who observe Sabbath laws, which prohibit the use of electricity and certain types of labor. It then explores how home automation technologies can be used to overcome these challenges by automating household tasks and limiting the use of electricity, allowing individuals to focus on prayer and relaxation. 

The paper concludes that home automation can be a valuable tool for Sabbath observance, but it must be used in accordance with Jewish law and tradition. The authors argue that the use of technology in this context should be seen as a means to enhance religious observance rather than as a replacement for traditional practices. Overall, the paper offers insights into how technology and religion can intersect in meaningful ways to support individuals in their spiritual practices.",2007-05-23,True
Capacity Gain from Two-Transmitter and Two-Receiver Cooperation,"  Capacity improvement from transmitter and receiver cooperation is
investigated in a two-transmitter, two-receiver network with phase fading and
full channel state information available at all terminals. The transmitters
cooperate by first exchanging messages over an orthogonal transmitter
cooperation channel, then encoding jointly with dirty paper coding. The
receivers cooperate by using Wyner-Ziv compress-and-forward over an analogous
orthogonal receiver cooperation channel. To account for the cost of
cooperation, the allocation of network power and bandwidth among the data and
cooperation channels is studied. It is shown that transmitter cooperation
outperforms receiver cooperation and improves capacity over non-cooperative
transmission under most operating conditions when the cooperation channel is
strong. However, a weak cooperation channel limits the transmitter cooperation
rate; in this case receiver cooperation is more advantageous.
Transmitter-and-receiver cooperation offers sizable additional capacity gain
over transmitter-only cooperation at low SNR, whereas at high SNR transmitter
cooperation alone captures most of the cooperative capacity improvement.
",2016-11-17,False
Capacity Gain from Two-Transmitter and Two-Receiver Cooperation,"The research paper explores the capacity gain achieved through cooperation between two transmitters and two receivers in wireless communication systems. The primary theme of the study is to investigate the impact of cooperative techniques on the system's capacity. The research analyzes the performance of two different cooperative techniques, namely, joint processing and relaying, and investigates their capacity gains. The findings suggest that cooperative techniques can significantly improve the system's capacity, and joint processing provides a higher capacity gain than relaying. The study concludes that cooperative techniques are a promising approach to enhance the capacity of wireless communication systems.",2016-11-17,True
Cancellation for inclusions of C*-algebras of finite depth,"  Let B be a unital C*-algebra, let A be a unital subalgebra, and let E be a
conditional expectation from B to A with index-finite type and a quasi-basis of
n elements. Then the topological stable rank satisfies \tsr (B) \leq \tsr (A) +
n - 1. As an application, we show that if a unital inclusion A \subset B of
C*-algebras has index-finite type and finite depth, and A is simple with stable
rank one and Property (SP), then B has cancellation. In particular, if A is a
simple unital C*-algebra with stable rank one and Property (SP), and a finite
group G acts on A, then the crossed product has cancellation. Separately, if
the group is the integers, we obtain cancellation under the additional
hypotheses that the group action is outer and is trivial on K_0 (A).
",2007-05-23,False
Cancellation for inclusions of C*-algebras of finite depth,"This research paper focuses on cancellations for inclusions of C*-algebras of finite depth, which is a well-known and extensively studied topic in operator algebra theory. We provide a systematic study of cancellations in this context and highlight their relevance to the classification theory of C*-algebras. Our main result shows that if an inclusion of C*-algebras of finite depth satisfies a certain cancellation property, then it is always possible to recover the smaller algebra by taking an appropriate quotient of the larger one. We also establish several other important results related to cancellations, including a characterization of when an inclusion is cancellative and a classification of all cancellative inclusions of C*-algebras of finite depth up to a certain equivalence relation. Our findings have important implications for the classification of C*-algebras and provide a deeper understanding of the structure of these mathematical objects.",2007-05-23,True
Evaluating Personal Archiving Strategies for Internet-based Information,"  Internet-based personal digital belongings present different vulnerabilities
than locally stored materials. We use responses to a survey of people who have
recovered lost websites, in combination with supplementary interviews, to paint
a fuller picture of current curatorial strategies and practices. We examine the
types of personal, topical, and commercial websites that respondents have lost
and the reasons they have lost this potentially valuable material. We further
explore what they have tried to recover and how the loss influences their
subsequent practices. We found that curation of personal digital materials in
online stores bears some striking similarities to the curation of similar
materials stored locally in that study participants continue to archive
personal assets by relying on a combination of benign neglect, sporadic
backups, and unsystematic file replication. However, we have also identified
issues specific to Internet-based material: how risk is spread by distributing
the files among multiple servers and services; the circular reasoning
participants use when they discuss the safety of their digital assets; and the
types of online material that are particularly vulnerable to loss. The study
reveals ways in which expectations of permanence and notification are violated
and situations in which benign neglect has far greater consequences for the
long-term fate of important digital assets.
",2007-05-23,False
Evaluating Personal Archiving Strategies for Internet-based Information,"As information continues to proliferate on the Internet, individuals are faced with the challenge of effectively managing and preserving their personal digital archives. This research paper evaluates personal archiving strategies for Internet-based information, focusing on the effectiveness of various tools and techniques for capturing, organizing, and preserving digital content. Through a literature review and empirical study, the paper assesses the strengths and weaknesses of different strategies, including manual and automated approaches, cloud-based and local storage solutions, and social media and web archiving tools. The results provide insights into the factors that influence the success of personal archiving, such as user motivation, technological capabilities, and risk assessment. The paper concludes with recommendations for individuals seeking to develop effective personal archiving strategies, as well as suggestions for future research in this area.",2007-05-23,True
"Perturbed Self-Similar Massless Scalar Field in Spherically Symmetric
  Spaceimes","  In this paper, we investigate the linear perturbations of the spherically
symmetric spacetimes with kinematic self-similarity of the second kind. The
massless scalar field equations are solved which yield the background and an
exact solutions for the perturbed equations. We discuss the boundary conditions
of the resulting perturbed solutions. The possible perturbation modes turn out
to be stable as well as unstable. The analysis leads to the conclusion that
there does not exist any critical solution.
",2008-11-26,False
"Perturbed Self-Similar Massless Scalar Field in Spherically Symmetric
  Spaceimes","The research paper investigates the behavior of a perturbed self-similar massless scalar field in spherically symmetric spacetimes. The study shows that the field exhibits a critical behavior near the black hole event horizon, leading to the formation of a universal critical solution. The results provide insights into the dynamics of scalar fields in black hole spacetimes and have implications for the study of black hole stability and gravitational wave emission.",2008-11-26,True
Quantile and Probability Curves Without Crossing,"  This paper proposes a method to address the longstanding problem of lack of
monotonicity in estimation of conditional and structural quantile functions,
also known as the quantile crossing problem. The method consists in sorting or
monotone rearranging the original estimated non-monotone curve into a monotone
rearranged curve. We show that the rearranged curve is closer to the true
quantile curve in finite samples than the original curve, establish a
functional delta method for rearrangement-related operators, and derive
functional limit theory for the entire rearranged curve and its functionals. We
also establish validity of the bootstrap for estimating the limit law of the
the entire rearranged curve and its functionals. Our limit results are generic
in that they apply to every estimator of a monotone econometric function,
provided that the estimator satisfies a functional central limit theorem and
the function satisfies some smoothness conditions. Consequently, our results
apply to estimation of other econometric functions with monotonicity
restrictions, such as demand, production, distribution, and structural
distribution functions. We illustrate the results with an application to
estimation of structural quantile functions using data on Vietnam veteran
status and earnings.
",2017-10-04,False
Quantile and Probability Curves Without Crossing,"This research paper discusses the issue of crossing in quantile and probability curves, which can lead to inaccurate predictions and unreliable statistical analysis. The authors propose a novel method for constructing non-crossing quantile and probability curves based on a piecewise linear model. The effectiveness of this method is demonstrated through simulations and real-world data analysis, highlighting its ability to improve the accuracy and reliability of statistical models. The paper concludes with a discussion of the practical implications of this method for various fields, including finance, healthcare, and economics. Overall, this research provides a valuable contribution to the field of statistical analysis and offers a practical solution to the problem of crossing in quantile and probability curves.",2017-10-04,True
Crossed products by finite group actions with the Rokhlin property,"  We prove that a number of classes of separable unital C*-algebras are closed
under crossed products by finite group actions with the Rokhlin property,
including:
  (1) AI algebras, AT algebras, and related classes characterized by direct
limit decompositions using semiprojective building blocks.
  (2) Simple unital AH algebras with slow dimension growth and real rank zero.
  (3) C*-algebras with real rank zero or stable rank one.
  (4) C*-algebras whose quotients all satisfy the Universal Coefficient
Theorem.
  Along the way, we give a systematic treatment of the derivation of direct
limit decompositions from local approximation conditions by homomorphic images
which are not necessarily injective.
",2009-02-06,False
Crossed products by finite group actions with the Rokhlin property,"This research paper investigates crossed products by finite group actions with the Rokhlin property. The Rokhlin property, a crucial concept in the theory of operator algebras, characterizes the existence of a certain type of projection in a crossed product. We analyze the conditions under which this property holds and provide examples of group actions that satisfy it. Our study yields significant consequences for the classification of operator algebras and the construction of non-commutative dynamical systems. In particular, we demonstrate that the Rokhlin property enables the decomposition of crossed products into simpler algebras, which facilitates their analysis and classification. Our findings contribute to the development of a deeper understanding of the structure and behavior of operator algebras and have implications for various areas of mathematics and physics.",2009-02-06,True
"The Long Term Fate of Our Digital Belongings: Toward a Service Model for
  Personal Archives","  We conducted a preliminary field study to understand the current state of
personal digital archiving in practice. Our aim is to design a service for the
long-term storage, preservation, and access of digital belongings by examining
how personal archiving needs intersect with existing and emerging archiving
technologies, best practices, and policies. Our findings not only confirmed
that experienced home computer users are creating, receiving, and finding an
increasing number of digital belongings, but also that they have already lost
irreplaceable digital artifacts such as photos, creative efforts, and records.
Although participants reported strategies such as backup and file replication
for digital safekeeping, they were seldom able to implement them consistently.
Four central archiving themes emerged from the data: (1) people find it
difficult to evaluate the worth of accumulated materials; (2) personal storage
is highly distributed both on- and offline; (3) people are experiencing
magnified curatorial problems associated with managing files in the aggregate,
creating appropriate metadata, and migrating materials to maintainable formats;
and (4) facilities for long-term access are not supported by the current
desktop metaphor. Four environmental factors further complicate archiving in
consumer settings: the pervasive influence of malware; consumer reliance on ad
hoc IT providers; an accretion of minor system and registry inconsistencies;
and strong consumer beliefs about the incorruptibility of digital forms, the
reliability of digital technologies, and the social vulnerability of networked
storage.
",2007-05-23,False
"The Long Term Fate of Our Digital Belongings: Toward a Service Model for
  Personal Archives","The article ""The Long Term Fate of Our Digital Belongings: Toward a Service Model for Personal Archives"" discusses the challenges of preserving personal digital content for the long term. The authors argue that traditional archival practices are not sufficient for managing digital content due to the rapidly changing nature of technology. They propose a service model for personal digital archives that would provide ongoing management and preservation of personal digital content. This model would involve a combination of automated and human-mediated processes to ensure the ongoing accessibility and usability of personal digital archives. Overall, the article highlights the need for new approaches to managing personal digital archives and proposes a potential solution to this increasingly important issue.",2007-05-23,True
"Probability Density of the Multipole Vectors for a Gaussian Cosmic
  Microwave Background","  We review Maxwell's multipole vectors, and elucidate some of their
mathematical properties, with emphasis on the application of this tool to the
cosmic microwave background (CMB). In particular, for a completely random
function on the sphere (corresponding to the statistically isotropic Gaussian
model of the CMB), we derive the full probability density function of the
multipole vectors. This function is used to analyze the internal configurations
of the third-year Wilkinson Microwave Anisotropy Probe quadrupole and octopole,
and we show the observations are consistent with the Gaussian prediction. A
particular aspect is the planarity of the octopole, which we find not to be
anomalous.
",2009-11-13,False
"Probability Density of the Multipole Vectors for a Gaussian Cosmic
  Microwave Background","This research paper investigates the probability density of the multipole vectors for a Gaussian Cosmic Microwave Background (CMB). The main objective of the study is to explore the statistical properties of the CMB and to understand the nature of its fluctuation patterns. The paper presents a detailed analysis of the probability density function of the multipole vectors and provides a comprehensive description of their statistical properties. The key findings of the study include the identification of a non-Gaussian component in the probability density of the multipole vectors, which suggests the presence of non-linear interactions in the CMB. The study also demonstrates that the probability density of the multipole vectors is highly sensitive to the cosmological parameters that govern the evolution of the universe. The research paper concludes that a detailed analysis of the probability density of the multipole vectors can provide valuable insights into the nature of the CMB and its underlying physical processes.",2009-11-13,True
"Complementarity, distillable secret key, and distillable entanglement","  We consider controllability of two conjugate observables Z and X by two
parties with classical communication. The ability is specified by two
alternative tasks, (i) agreement on Z and (ii) preparation of an eigenstate of
X with use of an extra communication channel. We prove that their feasibility
is equivalent to that of key distillation if the extra channel is quantum, and
to that of entanglement distillation if it is classical. This clarifies the
distinction between two entanglement measures, distillable key and distillable
entanglement.
",2007-05-23,False
"Complementarity, distillable secret key, and distillable entanglement","This research paper explores the relationship between complementarity, distillable secret key, and distillable entanglement in quantum information. The authors present a new method to calculate the distillable secret key and distillable entanglement for bipartite quantum states and analyze the trade-off between these two quantities. They also show that the complementarity of two quantum measurements can be related to the distillable secret key and distillable entanglement. The findings suggest a deeper understanding of the fundamental principles of quantum information and its practical applications.",2007-05-23,True
An Automated Evaluation Metric for Chinese Text Entry,"  In this paper, we propose an automated evaluation metric for text entry. We
also consider possible improvements to existing text entry evaluation metrics,
such as the minimum string distance error rate, keystrokes per character, cost
per correction, and a unified approach proposed by MacKenzie, so they can
accommodate the special characteristics of Chinese text. Current methods lack
an integrated concern about both typing speed and accuracy for Chinese text
entry evaluation. Our goal is to remove the bias that arises due to human
factors. First, we propose a new metric, called the correction penalty (P),
based on Fitts' law and Hick's law. Next, we transform it into the approximate
amortized cost (AAC) of information theory. An analysis of the AAC of Chinese
text input methods with different context lengths is also presented.
",2013-10-29,False
An Automated Evaluation Metric for Chinese Text Entry,"This research paper proposes an automated evaluation metric for Chinese text entry that evaluates the performance of input methods based on their ability to predict the next character in an input sequence. The metric uses a corpus of Chinese text to generate a benchmark of expected performance and compares the accuracy of input methods against this benchmark. The evaluation metric was tested on a dataset of over 800,000 input sequences and found to be effective in identifying the most accurate input methods. The results suggest that this automated evaluation metric can be a useful tool for improving the performance of Chinese text entry systems.",2013-10-29,True
Quantum storage on subradiant states in an extended atomic ensemble,"  A scheme for coherent manipulation of collective atomic states is developed
such that total subradiant states, in which spontaneous emission is suppressed
into all directions due to destructive interference between neighbor atoms, can
be created in an extended atomic ensemble. The optimal conditions for creation
of such states and suitability of them for quantum storage are discussed. It is
shown that in order to achieve the maximum signal-to-noise ratio the shape of a
light pulse to be stored and reconstructed using a homogeneously broadened
absorbtion line of an atomic system should be a time-reversed regular part of
the response function of the system. In the limit of high optical density, such
pulses allow one to prepare collective subradiant atomic states with near flat
spatial distribution of the atomic excitation in the medium.
",2009-11-13,False
Quantum storage on subradiant states in an extended atomic ensemble,This research paper focuses on the possibility of storing quantum information in subradiant states of an extended atomic ensemble. The authors propose a scheme for achieving this using Rydberg blockade and experimentally demonstrate the storage of coherent states of light in the subradiant states of a cloud of cold atoms. The results show that the subradiant states have a long storage time and can be used as a reliable quantum memory. This research provides a new approach to quantum information storage and has potential applications in quantum computing and communication.,2009-11-13,True
Different vacua in 2HDM,"  We discuss the extrema of the Two Higgs Doublet Model with different physical
properties. We have found necessary and sufficient conditions for realization
of the extrema with different properties as the vacuum state of the model. We
found explicit equations for extremum energies via parameters of potential if
it has explicitly CP conserving form. These equations allow to pick out
extremum with lower energy -- vacuum state and to look for change of extrema
(phase transitions) with the variation of parameters of potential. Our goal is
to find general picture here to apply it for description of early Universe.
",2008-11-26,False
Different vacua in 2HDM,"This research paper explores the concept of different vacua in the Two Higgs Doublet Model (2HDM), a widely studied model in particle physics that predicts the existence of two Higgs doublets. The paper investigates the potential existence of different vacua in the 2HDM, which could have significant implications for the properties of the Higgs boson and the nature of electroweak symmetry breaking. Using a combination of analytical and numerical methods, the paper demonstrates that the presence of different vacua in the 2HDM is indeed possible, and discusses the potential consequences of this phenomenon. The findings of this research highlight the importance of further investigation into the nature of electroweak symmetry breaking and the properties of the Higgs boson in the 2HDM.",2008-11-26,True
On the Development of Text Input Method - Lessons Learned,"  Intelligent Input Methods (IM) are essential for making text entries in many
East Asian scripts, but their application to other languages has not been fully
explored. This paper discusses how such tools can contribute to the development
of computer processing of other oriental languages. We propose a design
philosophy that regards IM as a text service platform, and treats the study of
IM as a cross disciplinary subject from the perspectives of software
engineering, human-computer interaction (HCI), and natural language processing
(NLP). We discuss these three perspectives and indicate a number of possible
future research directions.
",2007-05-23,False
On the Development of Text Input Method - Lessons Learned,"The research paper ""On the Development of Text Input Method - Lessons Learned"" aims to explore the evolution of text input methods and the challenges faced in their development. The paper highlights the importance of text input methods as a crucial component of many technological devices and applications. The authors emphasize the need for text input methods that are efficient, reliable, and user-friendly.

The paper discusses the history of text input methods and their development over the years. The authors delve into the evolution of keyboard-based input methods, voice recognition, and touch-based input methods. The paper also explores the challenges faced in the development of text input methods, such as the need for accuracy, speed, and adaptability to various languages and dialects.

The research paper also highlights notable discoveries and conclusions. The authors emphasize the importance of designing text input methods that are intuitive and easy to use. They also highlight the need for text input methods that can adapt to the unique characteristics of each user, such as their typing speed and language preferences.

In conclusion, the paper emphasizes that the development of text input methods is an ongoing process that requires continuous innovation and improvement. The authors suggest that future research should focus on developing text input methods that are even more efficient, reliable, and user-friendly to meet the evolving needs of technology users.",2007-05-23,True
"AC Josephson current and supercurrent noise through one-dimensional
  correlated electron systems","  AC Josephson effect in one-dimensional Tomonaga-Luttinger liquid (TLL)
adiabatically connected to superconducting electrodes is theoretically
investigated. It is found that density fluctuations due to repulsive
electron-electron interactions in TLL inhibit Josephson oscillations, whereas
they do not affect time-independent current part. We also show that the
fluctuations reduce supercurrent noise caused by multiple Andreev reflections.
This indicates that the quantum fluctuations in TLL disturb the superconducting
phase coherence spreading across the junction.
",2007-10-22,False
"AC Josephson current and supercurrent noise through one-dimensional
  correlated electron systems","The research paper titled ""AC Josephson current and supercurrent noise through one-dimensional correlated electron systems"" aims to investigate the behavior of correlated electron systems under the influence of an AC Josephson current. The objective of the study is to understand the quantum transport properties of these systems and how they affect the supercurrent noise.

The researchers used a theoretical approach to model the one-dimensional correlated electron system and studied the noise characteristics of the AC Josephson current. They found that the supercurrent noise is affected by the correlation strength of the electrons and the frequency of the AC Josephson current. The study also revealed that the noise spectrum of the supercurrent exhibits distinct features that can be used to distinguish between different types of correlated electron systems.

The notable discovery of the study is the correlation between the supercurrent noise and the quantum transport properties of the one-dimensional correlated electron system. The researchers concluded that the supercurrent noise is a useful tool to probe the correlation strength of the electrons and their transport properties. The study provides insights into the behavior of correlated electron systems and can be useful in the development of future electronic devices.",2007-10-22,True
Dbar-N interaction from meson-exchange and quark-gluon dynamics,"  We investigate the Dbar-N interaction at low energies using a meson-exchange
model supplemented with a short-distance contribution from one-gluon-exchange.
The model is developed in close analogy to the meson-exchange KN interaction of
the Juelich group utilizing SU(4) symmetry constraints. The main ingredients of
the interaction are provided by vector meson (rho, omega) exchange and
higher-order box diagrams involving D*N, D\Delta, and D*\Delta intermediate
states. The short range part is assumed to receive additional contributions
from genuine quark-gluon processes. The predicted cross sections for Dbar-N for
excess energies up to 150 MeV are of the same order of magnitude as those for
KN but with average values of around 20 mb, roughly a factor two larger than
for the latter system. It is found that the omega-exchange plays a very
important role. Its interference pattern with the rho-exchange, which is
basically fixed by the assumed SU(4) symmetry, clearly determines the
qualitative features of the Dbar-N interaction -- very similiar to what happens
also for the KN system.
",2008-11-26,False
Dbar-N interaction from meson-exchange and quark-gluon dynamics,"The research paper titled ""Dbar-N interaction from meson-exchange and quark-gluon dynamics"" aims to investigate the interaction between the antideuteron (Dbar) and the nucleon (N) using two different theoretical approaches: meson-exchange and quark-gluon dynamics. The main objective is to understand the nature of the Dbar-N interaction and how it is influenced by the underlying quark-gluon dynamics.

The researchers used a combination of effective field theory and lattice QCD simulations to study the Dbar-N interaction. They found that the interaction is primarily driven by the exchange of mesons, such as pions and rho mesons, which mediate the strong force between the Dbar and N. However, they also found that the quark-gluon dynamics play an important role in shaping the interaction, particularly at short distances.

The study also revealed that the Dbar-N interaction is sensitive to the properties of the Dbar, such as its size and binding energy, which in turn depend on the properties of the underlying quark-gluon dynamics. This has important implications for the production and detection of antideuterons in high-energy experiments.

Overall, the paper provides valuable insights into the nature of the Dbar-N interaction and highlights the importance of considering both meson-exchange and quark-gluon dynamics in theoretical models of nuclear interactions.",2008-11-26,True
"Unified quantum invariants and their refinements for homology 3-spheres
  with 2-torsion","  For every rational homology 3-sphere with 2-torsion only we construct a
unified invariant (which takes values in a certain cyclotomic completion of a
polynomial ring), such that the evaluation of this invariant at any odd root of
unity provides the SO(3) Witten-Reshetikhin-Turaev invariant at this root and
at any even root of unity the SU(2) quantum invariant. Moreover, this unified
invariant splits into a sum of the refined unified invariants dominating spin
and cohomological refinements of quantum SU(2) invariants. New results on the
Ohtsuki series and the integrality of quantum invariants are the main
applications of our construction.
",2014-04-14,False
"Unified quantum invariants and their refinements for homology 3-spheres
  with 2-torsion","This research paper presents a study of unified quantum invariants and their refinements for homology 3-spheres with 2-torsion. The main theme of the research is to develop a unified framework for quantum invariants, which includes both the Heegaard Floer and Khovanov-Rozansky theories. The paper presents a refined version of these invariants, which provides a more accurate and complete understanding of the topology of 3-manifolds. The paper also includes important results and conclusions, such as the discovery of new invariants, the computation of previously unknown invariants, and the establishment of relationships between different invariants. Overall, the research contributes to the development of a deeper understanding of the topology of 3-manifolds and provides new tools for studying these complex mathematical objects.",2014-04-14,True
