title,abstract,update_date,ai_generated
"Relativistic interaction of a high intensity photon beam with a plasma:
  a possible GRB emission mechanism","This research paper investigates the interaction between a high-intensity photon beam and a plasma, with a focus on its possible role in gamma-ray burst (GRB) emission mechanisms. The study uses a relativistic approach to model the interaction and examines the resulting dynamics and radiation emission. The research finds that the photon beam can generate a strong electric field in the plasma, leading to the acceleration of electrons and the production of high-energy photons. These processes can potentially explain some of the observed properties of GRBs, such as their high energy and short duration. The study highlights the importance of considering plasma effects in understanding the physics of GRBs.",2019-08-19,True
"Differentially rotating force-free magnetosphere of an aligned rotator:
  analytical solutions in split-monopole approximation","  In this paper we consider stationary force-free magnetosphere of an aligned
rotator when plasma in the open field line region rotates differentially due to
presence of a zone with the accelerating electric field in the polar cap of
pulsar. We study the impact of differential rotation on the current density
distribution in the magnetosphere. Using split-monopole approximation we obtain
analytical expressions for physical parameters of differentially rotating
magnetosphere. We find the range of admitted current density distributions
under the requirement that the potential drop in the polar cap is less than the
vacuum potential drop. We show that the current density distribution could
deviate significantly from the ``classical'' Michel distribution and could be
made almost constant over the polar cap even when the potential drop in the
accelerating zone is of the order of 10 per cents of the vacuum potential drop.
We argue that differential rotation of the open magnetic field lines could play
an important role in adjusting between the magnetosphere and the polar cap
cascade zone and could affect the value of pulsar breaking index.
",2009-06-23,False
"Differentially rotating force-free magnetosphere of an aligned rotator:
  analytical solutions in split-monopole approximation","This research paper presents analytical solutions for a differentially rotating force-free magnetosphere of an aligned rotator using the split-monopole approximation. The study emphasizes the modeling of pulsar magnetospheres, and the results suggest that the magnetosphere's structure and properties are highly dependent on the rotation rate and magnetic field strength. The findings highlight the importance of considering differential rotation in understanding pulsar emission and magnetospheric dynamics.",2009-06-23,True
Continuous Capillary Condensation,"  We show that condensation in a capped capillary slit is a continuous
interfacial critical phenomenon, related intimately to several other surface
phase transitions. In three dimensions (3d), the adsorption and desorption
branches correspond to the unbinding of the meniscus from the cap and opening,
respectively and are equivalent to 2d-like complete-wetting transitions. For
dispersion forces, the singularities on the two branches are distinct, owing to
the different interplay of geometry and intermolecular forces. In 2d we
establish precise connection, or covariance, with 2d critical-wetting and
wedge-filling transitions, i.e. we establish that certain interfacial
properties in very different geometries are identical. Our predictions of
universal scaling and covariance in finite capillaries are supported by
extensive Ising model simulation studies in 2d and 3d.
",2007-05-23,False
Continuous Capillary Condensation,"This research paper discusses the phenomenon of continuous capillary condensation, where a vapor phase is continuously condensed into a liquid phase in a porous medium. The study presents a theoretical model that describes the process of continuous condensation and its dependence on different factors such as pore size, temperature, and pressure. The model is validated through experimental results obtained from the condensation of nitrogen in a silica gel medium. The study shows that the continuous condensation process is primarily controlled by capillary forces and is influenced by the geometry and surface properties of the pore structure. The results also indicate that the rate of condensation increases with decreasing pore size and increasing pressure. The research findings provide insights into the fundamental mechanisms of continuous capillary condensation and its potential applications in various fields such as energy storage, water harvesting, and material design.",2007-05-23,True
"Spectroscopy of atomic rubidium at 500 bar buffer gas pressure:
  approaching the thermal equilibrium of dressed atom-light states","  We have recorded fluorescence spectra of the atomic rubidium D-lines in the
presence of several hundreds of bars buffer gas pressure. With additional
saturation broadening a spectral linewidth comparable to the thermal energy of
the atoms in the heated gas cell is achieved. An intensity-dependent blue
asymmetry of the spectra is observed, which becomes increasingly pronounced
when extrapolating to infinitely high light intensity. We interpret our results
as evidence for the dressed (coupled atom-light) states to approach thermal
equilibrium.
",2009-11-13,False
"Spectroscopy of atomic rubidium at 500 bar buffer gas pressure:
  approaching the thermal equilibrium of dressed atom-light states","This research paper investigates the spectroscopy of atomic rubidium under high pressure buffer gas conditions, with a focus on achieving thermal equilibrium of dressed atom-light states. The study found that the buffer gas pressure had a significant impact on the spectral features of the dressed atom-light states, and that the equilibrium was approached at a pressure of 500 bar. These findings have important implications for the development of new technologies utilizing dressed atom-light states.",2009-11-13,True
(2+1)-Einstein spacetimes of finite type,"  The aim of this survey is to give an overview on the geometry of Einstein
maximal globally hyperbolic 2+1 spacetimes of arbitrary curvature, conatining a
complete Cauchy surface of finite type. In particular a specialization to the
finite type case of the canonicla Wick rotation-rescaling theory, previously
developed by the authors, is provided. This includes, for arbitrary curvatures,
parameterizations in terms of suitable measured geodesic laminations on open
hyperbolic surfaces of finite type. The same geometric objects also
parameterize complex projective structures on the surfaces. The coincidence of
such parameter space is explained by means of geometric correlations between
spacetimes of different curvatures and projective surfaces realized via
canonical WR-rescaling along the cosmological times. We also specialize on AdS
case mostly referring to recent results achieved by other authors. In
particular we describe maximal causal extensions of AdS globally hyperbolic
spacetimes and an AdS approach to the theory of earthquakes for hyperbolic
surfaces of finite type. A general earthquake theorem is proved for the so
called enhanced Teichmuller space. The case of spacetimes with conical timelike
singularities is also treated.
",2007-05-23,False
(2+1)-Einstein spacetimes of finite type,"This research paper explores (2+1)-Einstein spacetimes of finite type, which are solutions to the Einstein field equations in three dimensions. The primary focus is on understanding the geometric and physical properties of these spacetimes, which have important implications for gravitational physics. Through a careful analysis of the mathematical structure of these spacetimes, the paper reveals new insights into the nature of black holes and the behavior of gravitational waves in three-dimensional space. The key discoveries and conclusions of this research have significant implications for our understanding of gravity and the structure of the universe.",2007-05-23,True
"Photonic molecules made of matched and mismatched microcavities: new
  functionalities of microlasers and optoelectronic components","  Photonic molecules, named by analogy with chemical molecules, are clusters of
closely located electromagnetically interacting microcavities or ""photonic
atoms"". As two or several microcavities are brought close together, their
optical modes interact, and a rich spectrum of photonic molecule supermodes
emerges, which depends both on geometrical and material properties of
individual cavities and on their mutual interactions. Here, we discuss ways of
controllable manipulation of photonic molecule supermodes, which improve or add
new functionalities to microcavity-based optical components. We present several
optimally-tuned photonic molecule designs for lowering thresholds of
semiconductor microlasers, producing directional light emission, enhancing
sensitivity of microcavity-based bio(chemical)sensors, and optimizing
electromagnetic energy transfer around bends of coupled-cavity waveguides.
Photonic molecules composed of identical microcavities as well as of
microcavities with various degrees of size or material detuning are discussed.
Microwave experiments on scaled photonic molecule structures are currently
under way to confirm our theoretical predictions.
",2015-05-13,False
"Photonic molecules made of matched and mismatched microcavities: new
  functionalities of microlasers and optoelectronic components","This research paper investigates the properties and functionalities of photonic molecules made of matched and mismatched microcavities. The authors explore the coupling of light between different microcavities, demonstrating new ways to control and manipulate light in optoelectronic components. They discuss the potential applications of these photonic molecules, including in microlasers, optical switches, and sensors. Noteworthy findings include the ability to create novel spectral features and to enhance the sensitivity of sensing devices. Overall, this research highlights the potential for photonic molecules to enhance the performance of optoelectronic components and enable new functionalities.",2015-05-13,True
Atom-molecule Rabi oscillations in a Mott insulator,"  We observe large-amplitude Rabi oscillations between an atomic and a
molecular state near a Feshbach resonance. The experiment uses 87Rb in an
optical lattice and a Feshbach resonance near 414 G. The frequency and
amplitude of the oscillations depend on magnetic field in a way that is well
described by a two-level model. The observed density dependence of the
oscillation frequency agrees with the theoretical expectation. We confirmed
that the state produced after a half-cycle contains exactly one molecule at
each lattice site. In addition, we show that for energies in a gap of the
lattice band structure, the molecules cannot dissociate.
",2007-07-19,False
Atom-molecule Rabi oscillations in a Mott insulator,"In this research paper, we investigate the atom-molecule Rabi oscillations in a Mott insulator using a two-component Bose-Hubbard model. Our primary focus is on understanding the dynamics of the system and the emergence of coherent atom-molecule oscillations. We find that the oscillations are strongly influenced by the interaction strength and the initial state of the system. We also observe a suppression of the oscillations for large interaction strengths. Our findings provide insights into the behavior of atom-molecule systems in a Mott insulator and have important implications for the development of quantum technologies.",2007-07-19,True
"Maximum Entropy for Gravitational Wave Data Analysis: Inferring the
  Physical Parameters of Core-Collapse Supernovae","  The gravitational wave signal arising from the collapsing iron core of a Type
II supernova progenitor star carries with it the imprint of the progenitor's
mass, rotation rate, degree of differential rotation, and the bounce depth.
Here, we show how to infer the gravitational radiation waveform of a core
collapse event from noisy observations in a network of two or more LIGO-like
gravitational wave detectors and, from the recovered signal, constrain these
source properties. Using these techniques, predictions from recent core
collapse modeling efforts, and the LIGO performance during its S4 science run,
we also show that gravitational wave observations by LIGO might have been
sufficient to provide reasonable estimates of the progenitor mass, angular
momentum and differential angular momentum, and depth of the core at bounce,
for a rotating core collapse event at a distance of a few kpc.
",2011-03-28,False
"Maximum Entropy for Gravitational Wave Data Analysis: Inferring the
  Physical Parameters of Core-Collapse Supernovae","This research paper investigates the application of maximum entropy methods to infer the physical parameters of core-collapse supernovae from gravitational wave data. The main focus is on the improvement of the accuracy of parameter estimation by incorporating prior information and using the maximum entropy principle. The authors present a novel approach for data analysis that allows for the identification of the waveforms associated with specific physical processes, which could lead to more accurate predictions of astrophysical events. The crucial findings of this study highlight the effectiveness of maximum entropy methods for gravitational wave data analysis and the potential for improving our understanding of core-collapse supernovae.",2011-03-28,True
Characterization of Instrumental Phase Stability,"  Atmospheric water vapor causes significant undesired phase fluctuations for
the Submillimeter Array (SMA) interferometer, particularly in its highest
frequency observing band of 690 GHz. One proposed solution to this atmospheric
effect is to observe simultaneously at two separate frequency bands of 230 and
690 GHz. Although the phase fluctuations have a smaller magnitude at the lower
frequency, they can be measured more accurately and on shorter timescales due
to the greater sensitivity of the array to celestial point source calibrators
at this frequency. In theory, we can measure the atmospheric phase fluctuations
in the 230 GHz band, scale them appropriately with frequency, and apply them to
the data in 690 band during the post-observation calibration process. The
ultimate limit to this atmospheric phase calibration scheme will be set by the
instrumental phase stability of the IF and LO systems. We describe the
methodology and initial results of the phase stability characterization of the
IF and LO systems.
",2007-05-23,False
Characterization of Instrumental Phase Stability,"This research paper focuses on the characterization of instrumental phase stability, which is an important factor in signal processing applications such as radar and communication systems. The study involves the use of a set of measurement techniques to determine the phase stability of a signal generator. The results show that the phase stability of the generator is affected by various factors such as temperature, frequency, and power level. The findings suggest that the phase stability of the generator can be improved by reducing the influence of these factors. The study concludes that the characterization of instrumental phase stability is crucial for the accurate and reliable operation of signal processing systems.",2007-05-23,True
Energetics of positron states trapped at vacancies in solids,"  We report a computational first-principles study of positron trapping at
vacancy defects in metals and semiconductors. The main emphasis is on the
energetics of the trapping process including the interplay between the positron
state and the defect's ionic structure and on the ensuing annihilation
characteristics of the trapped state. For vacancies in covalent semiconductors
the ion relaxation is a crucial part of the positron trapping process enabling
the localization of the positron state. However, positron trapping does not
strongly affect the characteristic features of the electronic structure, e.g.,
the ionization levels change only moderately. Also in the case of metal
vacancies the positron-induced ion relaxation has a noticeable effect on the
calculated positron lifetime and momentum distribution of annihilating
electron-positron pairs.
",2007-08-19,False
Energetics of positron states trapped at vacancies in solids,"This research paper investigates the energetics of positron states that are trapped at vacancies in solids. The study involves the use of density functional theory to calculate the energy levels of the trapped positrons in a range of materials. The main focus of the research is to understand the interactions between the positrons and the vacancies in the materials and to determine how these interactions affect the energy levels of the positrons. The results of the study show that the energetics of the trapped positron states are highly dependent on the nature of the materials and the type of vacancy present. Additionally, it was found that the presence of trapped positrons can have a significant impact on the properties of the materials, such as their electronic structure and magnetic properties. These findings are critical for the development of new materials with tailored properties and for the optimization of materials for various applications.",2007-08-19,True
"Fluctuation-induced interactions between dielectrics in general
  geometries","  We study thermal Casimir and quantum non-retarded Lifshitz interactions
between dielectrics in general geometries. We map the calculation of the
classical partition function onto a determinant which we discretize and
evaluate with the help of Cholesky factorization. The quantum partition
function is treated by path integral quantization of a set of interacting
dipoles and reduces to a product of determinants. We compare the approximations
of pairwise additivity and proximity force with our numerical methods. We
propose a ``factorization approximation'' which gives rather good numerical
results in the geometries that we study.
",2009-11-13,False
"Fluctuation-induced interactions between dielectrics in general
  geometries","The paper investigates the fluctuation-induced interactions between dielectrics in various geometries. It presents a theoretical framework to calculate the van der Waals forces and Casimir forces between dielectric objects and surfaces. The study shows that the geometrical shape of the dielectrics significantly affects the magnitude and range of the forces. The findings have important implications for a wide range of applications, including nanotechnology, material science, and biophysics.",2009-11-13,True
Speckle reduction in ocular wave-front sensing,"  An acousto-optic cell was used to reduce the speckle noise that reduces the
quality of Hartmann-Shack and other wave-front sensors measuring ocular
aberrations. In the method presented here, a laser beam traverses an
acousto-optic cell, interacting with standing acoustic waves. Speckle reduction
takes place as the incoming beam is diffractively spread across the cornea. The
increased size and the wider angular spread of the incoming beam average out
the speckles, producing a more uniform response of the wave-front sensor.
",2007-05-23,False
Speckle reduction in ocular wave-front sensing,"This research paper discusses the problem of speckle noise in ocular wave-front sensing, which can negatively impact the accuracy of measurements. The paper proposes a new method for speckle reduction using a combination of spatial and temporal averaging techniques. Experimental results show a significant improvement in the signal-to-noise ratio and accuracy of wave-front measurements. The paper concludes that this technique can be useful in improving the performance of ocular wave-front sensors in various applications, including vision correction surgery and disease diagnosis.",2007-05-23,True
Single photoeffect on helium-like ions in the non-relativistic region,"  We present a generalization of the pioneering results obtained for single
K-shell photoionization of H-like ions by M. Stobbe [Ann. Phys. 7 (1930) 661]
to the case of the helium isoelectronic sequence. The total cross section of
the process is calculated, taking into account the correlation corrections to
first order of the perturbation theory with respect to the electron-electron
interaction. Predictions are made for the entire non-relativistic energy
domain. The phenomenon of dynamical suppression of correlation effects in the
ionization cross section is discussed.
",2007-09-18,False
Single photoeffect on helium-like ions in the non-relativistic region,"The research paper investigates the single photoeffect on helium-like ions in the non-relativistic region. The study employs a theoretical approach based on the Dirac-Fock method and uses a detailed numerical analysis to investigate the photoionization cross sections of helium-like ions. The study shows that the photoionization cross sections of helium-like ions are highly sensitive to the nuclear charge and electron correlation. The findings indicate that the photoionization cross section of helium-like ions increases with increasing nuclear charge, while it decreases with increasing electron correlation. The study concludes that the photoionization cross sections of helium-like ions can provide valuable insights into the atomic structure and dynamics of heavy ions.",2007-09-18,True
"Route to Room-Temperature Superconductivity from a Practical Point of
  View","  To synthesize a new superconductor which has a critical temperature, Tc,
exceeding the room temperature, one needs to know what chemical components to
start with. This chapter presents analysis of experimental data which allow one
to draw a conclusion about components and the structure of a potential
room-temperature superconductor. The two essential components of a room
temperature superconductor are large organic molecules (polymers, tissues) and
atoms/molecules which are magnetic in the intercalated state. This conclusion
is fully based on experimental facts known today, and does not require any
assumptions about the mechanism of room-temperature superconductivity. This,
however, does not mean that to synthesize a room-temperature superconductor is
an easy task.
",2007-05-23,False
"Route to Room-Temperature Superconductivity from a Practical Point of
  View","This research paper explores the practical aspects of achieving room-temperature superconductivity, a state where materials can conduct electricity with zero resistance at ambient conditions. The primary theme of the study is to identify realistic approaches for realizing this phenomenon and to evaluate their potential for practical application. The paper presents a comprehensive review of recent experimental findings, theoretical models, and technological advancements in this field. Based on the analysis, the study concludes that achieving room-temperature superconductivity is a challenging but achievable task that requires interdisciplinary research and development efforts. The paper highlights the importance of understanding the fundamental principles of superconductivity and materials science for designing novel materials and optimizing their properties for practical applications. The findings of this paper have significant implications for developing energy-efficient technologies, such as power generation, transmission, and storage, that could transform the energy landscape.",2007-05-23,True
Comptonization and the Spectra of Accretion-Powered X-Ray Pulsars,"  Accretion-powered X-ray pulsars are among the most luminous X-ray sources in
the Galaxy. However, despite decades of theoretical and observational work
since their discovery, no satisfactory model for the formation of the observed
X-ray spectra has emerged. In this paper, we report on a self-consistent
calculation of the spectrum emerging from a pulsar accretion column that
includes an explicit treatment of the bulk and thermal Comptonization occurring
in the radiation-dominated shocks that form in the accretion flows. Using a
rigorous eigenfunction expansion method, we obtain a closed-form expression for
the Green's function describing the upscattering of monochromatic radiation
injected into the column. The Green's function is convolved with
bremsstrahlung, cyclotron, and blackbody source terms to calculate the emergent
photon spectrum. We show that energization of photons in the shock naturally
produces an X-ray spectrum with a relatively flat continuum and a high-energy
exponential cutoff. Finally, we demonstrate that our model yields good
agreement with the spectra of the bright pulsar Her X-1 and the low luminosity
pulsar X Per.
",2008-11-26,False
Comptonization and the Spectra of Accretion-Powered X-Ray Pulsars,"This research paper investigates the Comptonization process and its effect on the spectra of accretion-powered X-ray pulsars. The study utilizes data from multiple X-ray observatories and analyzes the spectral properties of several pulsars. The results show that Comptonization plays a crucial role in shaping the spectra of these pulsars, with evidence of both thermal and non-thermal Comptonization processes. The findings also suggest that the magnetic field strength and the accretion rate are important factors in determining the spectral properties of X-ray pulsars. Overall, this study provides important insights into the physics of accretion-powered X-ray pulsars and the Comptonization process.",2008-11-26,True
Boolean network model predicts cell cycle sequence of fission yeast,"  A Boolean network model of the cell-cycle regulatory network of fission yeast
(Schizosaccharomyces Pombe) is constructed solely on the basis of the known
biochemical interaction topology. Simulating the model in the computer,
faithfully reproduces the known sequence of regulatory activity patterns along
the cell cycle of the living cell. Contrary to existing differential equation
models, no parameters enter the model except the structure of the regulatory
circuitry. The dynamical properties of the model indicate that the biological
dynamical sequence is robustly implemented in the regulatory network, with the
biological stationary state G1 corresponding to the dominant attractor in state
space, and with the biological regulatory sequence being a strongly attractive
trajectory. Comparing the fission yeast cell-cycle model to a similar model of
the corresponding network in S. cerevisiae, a remarkable difference in
circuitry, as well as dynamics is observed. While the latter operates in a
strongly damped mode, driven by external excitation, the S. pombe network
represents an auto-excited system with external damping.
",2015-05-13,False
Boolean network model predicts cell cycle sequence of fission yeast,"This research paper proposes a mathematical model called a Boolean network to predict the cell cycle sequence of fission yeast. The model takes into account the interactions between genes and proteins involved in the cell cycle, and is able to accurately predict the order of events in the cell cycle. The authors conclude that this model can be used to study other biological processes and may have potential applications in drug discovery.",2015-05-13,True
Motives for perfect PAC fields with pro-cyclic Galois group,"  Denef and Loeser defined a map from the Grothendieck ring of sets definable
in pseudo-finite fields to the Grothendieck ring of Chow motives, thus enabling
to apply any cohomological invariant to these sets. We generalize this to
perfect, pseudo algebraically closed fields with pro-cyclic Galois group. In
addition, we define some maps between different Grothendieck rings of definable
sets which provide additional information, not contained in the associated
motive. In particular we infer that the map of Denef-Loeser is not injective.
",2008-06-27,False
