title,abstract,update_date,ai_generated
Time-Reversal Coherent Control in Nanoplasmonics,"  We introduce an approach to determining the required waveforms to coherently
control the optical energy localization in plasmonic nanosystems. This approach
is based on the impulsive localized excitation of the nanosystem and time
reversal of the generated far-zone field at a single point with one
polarization. Despite strong interaction and significant dephasing and
dissipation in metal plasmonic systems, and incompleteness of this time
reversal, the proposed approach proves to be very efficient in controlling the
nanoscale optical fields. Possible applications include nanoscale spectroscopy
and photomodification, ultradense memory, and information processing on the
nanoscale.
",2007-05-23,False
Time-Reversal Coherent Control in Nanoplasmonics,"This research paper explores the use of time-reversal coherent control in nanoplasmonics, a promising field for nanophotonic applications. The study presents a theoretical model of time-reversal control and its application to nanoparticle systems. Using numerical simulations, the authors demonstrate the ability to manipulate nanoparticle properties such as scattering cross-section and field enhancement. The findings suggest that time-reversal coherent control can be a powerful tool to enhance the performance of plasmonic devices and improve their functionality.",2007-05-23,True
"Ballistic Graphene Nanoribbon MOSFETs: a full quantum real-space
  simulation study","  A real-space quantum transport simulator for carbon nanoribbon (CNR) MOSFETs
has been developed. Using this simulator, the performance of carbon nanoribbon
(CNR) MOSFETs is examined in the ballistic limit. The impact of quantum effects
on device performance of CNR MOSFETs is also studied. We found that 2D
semi-infinite graphene contacts provide metal-induced-gap-states (MIGS) in the
CNR channel. These states would provide quantum tunneling in the short channel
device and cause Fermi level pining. These effects cause device performance
degradation both on the ON-state and the OFF-state. Pure 1D devices (infinite
contacts), however, show no MIGS. Quantum tunneling effects are still playing
an important role in the device characteristics. Conduction due to band-to-band
tunneling is accurately captured in our simulations. It is important in these
devices, and found to dominate the off-state current. Based on our simulations,
both a 1.4nm wide and a 1.8nm wide CNR with channel length of 12.5nm can
outperform ultra scaled Si devices in terms of drive current capabilities and
electrostatic control. Although subthreshold slopes in the forward-bias
conduction are better than in Si transistors, tunneling currents are important
and prevent the achievement of the theoretical limit of 60mV/dec.
",2007-05-23,False
"Ballistic Graphene Nanoribbon MOSFETs: a full quantum real-space
  simulation study","This research paper presents a comprehensive quantum real-space simulation study of ballistic graphene nanoribbon MOSFETs. The simulation results reveal that the device performance is highly dependent on the width and edge configuration of the graphene nanoribbon. The study also highlights the potential of these devices for high-frequency applications due to their high carrier mobility. Additionally, the simulation results indicate the need for improved control over the doping level and edge roughness to optimize device performance. Overall, this study provides valuable insights into the design and optimization of graphene nanoribbon MOSFETs for future electronic applications.",2007-05-23,True
Rate Bounds for MIMO Relay Channels,"  This paper considers the multi-input multi-output (MIMO) relay channel where
multiple antennas are employed by each terminal. Compared to single-input
single-output (SISO) relay channels, MIMO relay channels introduce additional
degrees of freedom, making the design and analysis of optimal cooperative
strategies more complex. In this paper, a partial cooperation strategy that
combines transmit-side message splitting and block-Markov encoding is
presented. Lower bounds on capacity that improve on a previously proposed
non-cooperative lower bound are derived for Gaussian MIMO relay channels.
",2008-05-03,False
Rate Bounds for MIMO Relay Channels,"The research paper titled ""Rate Bounds for MIMO Relay Channels"" investigates the maximum achievable rate of a multiple-input multiple-output (MIMO) relay channel. The authors derive lower and upper bounds on the capacity of the MIMO relay channel with multiple antennas at the source, relay, and destination. They also propose a new achievable rate region for the MIMO relay channel, which outperforms previous results. The research concludes that the use of relay channels can significantly improve the communication rate and performance in MIMO systems. The proposed bounds and achievable rate region provide valuable insights into the fundamental limits and potential of MIMO relay channels.",2008-05-03,True
"Influence of the extent of the eigenstates of a system on the resonances
  formed through its coupling to a field","  We examine resonances for two systems consisting of a particle coupled to a
massless boson's field. The field is the free field in the whole space. In the
first system, the particle is confined inside a ball. We show that besides the
usual energy levels of the particle, which have become complex through the
coupling to the field, other resonances are to be taken into account if the
ball's radius is comparable to the particle's Compton wavelength. In the second
system, the particle is in a finite-depth square-well potential. We study the
way the resonances' width depends on the extent of the uncoupled particle's
wave functions. In both cases, we limit ourselves to considering two levels of
the particle only.
",2007-05-23,False
"Influence of the extent of the eigenstates of a system on the resonances
  formed through its coupling to a field","This paper explores the relationship between the extent of the eigenstates of a system and the resonances formed through its coupling to a field. Using theoretical analysis and numerical simulations, we investigate how the size of the eigenstates affects the formation and properties of resonances. Our results show that the extent of the eigenstates plays a crucial role in determining the resonance frequencies and widths, and that this effect is particularly pronounced for weak coupling strengths. We discuss the implications of our findings for various physical systems, including atoms, molecules, and solid-state devices, and suggest possible avenues for future experimental and theoretical research. Overall, this study sheds new light on the fundamental mechanisms underlying resonance phenomena and provides important insights into the design and optimization of resonant devices and systems.",2007-05-23,True
Bivariate linear mixed models using SAS proc MIXED,"  Bivariate linear mixed models are useful when analyzing longitudinal data of
two associated markers. In this paper, we present a bivariate linear mixed
model including random effects or first-order auto-regressive process and
independent measurement error for both markers. Codes and tricks to fit these
models using SAS Proc MIXED are provided. Limitations of this program are
discussed and an example in the field of HIV infection is shown. Despite some
limitations, SAS Proc MIXED is a useful tool that may be easily extendable to
multivariate response in longitudinal studies.
",2007-05-23,False
Bivariate linear mixed models using SAS proc MIXED,"The research paper titled ""Bivariate linear mixed models using SAS proc MIXED"" describes a method for analyzing two correlated continuous outcomes using SAS software. The authors explain the advantages of using bivariate models over separate univariate models and provide step-by-step instructions for implementing the approach in SAS proc MIXED. They also demonstrate the method using a real-world dataset. 

The study concludes that bivariate models can provide more accurate estimates and better prediction of outcomes compared to univariate models. The authors also highlight the importance of considering the correlation between outcomes in the analysis of longitudinal data. Overall, the research paper provides a useful guide for researchers interested in using bivariate models to analyze correlated continuous outcomes.",2007-05-23,True
Mixed models for longitudinal left-censored repeated measures,"  Longitudinal studies could be complicated by left-censored repeated measures.
For example, in Human Immunodeficiency Virus infection, there is a detection
limit of the assay used to quantify the plasma viral load. Simple imputation of
the limit of the detection or of half of this limit for left-censored measures
biases estimations and their standard errors. In this paper, we review two
likelihood-based methods proposed to handle left-censoring of the outcome in
linear mixed model. We show how to fit these models using SAS Proc NLMIXED and
we compare this tool with other programs. Indications and limitations of the
programs are discussed and an example in the field of HIV infection is shown.
",2007-05-23,False
Mixed models for longitudinal left-censored repeated measures,This research paper introduces mixed models as a statistical method for analyzing longitudinal left-censored repeated measures data. The paper discusses the advantages of using mixed models and provides examples of their application in various fields. Notable outcomes include increased accuracy and flexibility in analyzing complex data sets. The conclusion highlights the importance of utilizing appropriate statistical methods to draw meaningful conclusions from longitudinal studies.,2007-05-23,True
"Integrable lattices and their sublattices II. From the B-quadrilateral
  lattice to the self-adjoint schemes on the triangular and the honeycomb
  lattices","  An integrable self-adjoint 7-point scheme on the triangular lattice and an
integrable self-adjoint scheme on the honeycomb lattice are studied using the
sublattice approach. The star-triangle relation between these systems is
introduced, and the Darboux transformations for both linear problems from the
Moutard transformation of the B-(Moutard) quadrilateral lattice are obtained. A
geometric interpretation of the Laplace transformations of the self-adjoint
7-point scheme is given and the corresponding novel integrable discrete 3D
system is constructed.
",2010-04-19,False
"Integrable lattices and their sublattices II. From the B-quadrilateral
  lattice to the self-adjoint schemes on the triangular and the honeycomb
  lattices","The research paper explores the theory of integrable lattices and their sublattices. In particular, it focuses on the B-quadrilateral lattice and its relation to self-adjoint schemes on the triangular and honeycomb lattices. The paper presents a detailed analysis of the properties and symmetries of these lattices, and derives several important results concerning their integrability and the existence of special types of solutions. The main conclusion of the paper is that the B-quadrilateral lattice and its sublattices are important objects of study in the theory of integrable systems, and can be used to derive new insights into the properties of lattice models in physics and mathematics.",2010-04-19,True
"Continuum and all-atom description of the energetics of graphene
  nanocones","  Energies of graphene nanocones with 1 to 5 pentagonal disclinations are
studied on an atomically detailed level. The numerical results are interpreted
in terms of three different contributions to the cone energy: the core
disclination energy, the bending energy of the cone surface, and the ''line
tension'' energy of the cone edge that is related to different coordination of
carbon atoms situated at the edge. This continuum description allows for a
construction of analytic expressions for the cone energetics and indicates
different regimes of cone sizes in which cones with a particular number of
disclinations are preferred energywise. An important result of the study is
that the energetics of various types of cones profoundly depends upon whether
the dangling carbon bonds at the cone basis are saturated by hydrogen atoms or
not. This may be of use for explaining the differences in the yields of various
cone types in different production processes.
",2007-08-23,False
"Continuum and all-atom description of the energetics of graphene
  nanocones","This research paper investigates the energetics of graphene nanocones using both continuum and all-atom models. By comparing the results of these models, the paper reveals the importance of atomistic details in accurately predicting the energetics of graphene nanocones. The study also provides insights into the effects of cone angle and size on the energetics of graphene nanocones, which can inform the design and optimization of graphene-based nanodevices. Overall, the research highlights the relevance of combining different modeling techniques to fully understand the properties of complex nanosystems.",2007-08-23,True
"Applicability of layered sine-Gordon models to layered superconductors:
  II. The case of magnetic coupling","  In this paper, we propose a quantum field theoretical renormalization group
approach to the vortex dynamics of magnetically coupled layered
superconductors, to supplement our earlier investigations on the
Josephson-coupled case. We construct a two-dimensional multi-layer sine-Gordon
type model which we map onto a gas of topological excitations. With a special
choice of the mass matrix for our field theoretical model, vortex dominated
properties of magnetically coupled layered superconductors can be described.
The well known interaction potentials of fractional flux vortices are
consistently obtained from our field-theoretical analysis, and the physical
parameters (vortex fugacity and temperature parameter) are also identified. We
analyse the phase structure of the multi-layer sine--Gordon model by a
differential renormalization group method for the magnetically coupled case
from first principles. The dependence of the transition temperature on the
number of layers is found to be in agreement with known results based on other
methods.
",2009-11-13,False
"Applicability of layered sine-Gordon models to layered superconductors:
  II. The case of magnetic coupling","This research paper examines the applicability of layered sine-Gordon models to layered superconductors, specifically focusing on the case of magnetic coupling. The study investigates the effects of magnetic coupling on the behavior of layered superconductors and evaluates the suitability of the layered sine-Gordon model in accurately describing their properties. The research involves numerical simulations and analysis of the results, leading to conclusions on the effectiveness of the model in predicting the behavior of layered superconductors in the presence of magnetic coupling. The findings of this study can provide useful insights into the behavior of layered superconductors and contribute to the development of more accurate models for their description.",2009-11-13,True
"Stochastic resonance with weak monochromatic driving: gains above unity
  induced by high-frequency signals","  We study the effects of a high-frequency (HF) signal on the response of a
noisy bistable system to a low-frequency subthreshold sinusoidal signal. We
show that, by conveniently choosing the ratio of the amplitude of the HF signal
to its frequency, stochastic resonance gains greater than unity can be measured
at the low-frequency value. Thus, the addition of the HF signal can entail an
improvement in the detection of weak monochromatic signals. The results are
explained in terms of an effective model and illustrated by means of numerical
simulations.
",2016-08-14,False
"Stochastic resonance with weak monochromatic driving: gains above unity
  induced by high-frequency signals","This research study investigates the phenomenon of stochastic resonance with weak monochromatic driving and its ability to achieve gains above unity through high-frequency signals. The paper presents a theoretical framework for this phenomenon and analyzes the conditions under which it can occur. Results indicate that stochastic resonance with weak monochromatic driving can indeed achieve gains above unity through high-frequency signals, and that this effect is strongest when the system is near a bifurcation point. These findings have important implications for a wide range of applications, including signal processing, communication systems, and neural networks. Overall, this research paper concludes that stochastic resonance with weak monochromatic driving is a powerful and versatile mechanism that can be harnessed to enhance the performance of many different systems.",2016-08-14,True
"Actions of the braid group, and new algebraic proofs of results of
  Dehornoy and Larue","  This article surveys many standard results about the braid group with
emphasis on simplifying the usual algebraic proofs.
  We use van der Waerden's trick to illuminate the Artin-Magnus proof of the
classic presentation of the algebraic mapping-class group of a punctured disc.
  We give a simple, new proof of the Dehornoy-Larue braid-group trichotomy,
and, hence, recover the Dehornoy right-ordering of the braid group.
  We then turn to the Birman-Hilden theorem concerning braid-group actions on
free products of cyclic groups, and the consequences derived by Perron-Vannier,
and the connections with the Wada representations. We recall the very simple
Crisp-Paris proof of the Birman-Hilden theorem that uses the Larue-Shpilrain
technique. Studying ends of free groups permits a deeper understanding of the
braid group; this gives us a generalization of the Birman-Hilden theorem.
Studying Jordan curves in the punctured disc permits a still deeper
understanding of the braid group; this gave Larue, in his PhD thesis,
correspondingly deeper results, and, in an appendix, we recall the essence of
Larue's thesis, giving simpler combinatorial proofs.
",2016-08-14,False
"Actions of the braid group, and new algebraic proofs of results of
  Dehornoy and Larue","This research paper explores the actions of braid groups and their application in providing new algebraic proofs of results of Dehornoy and Larue. Braid groups have been extensively studied in algebraic topology, but their actions have not been fully understood. By examining the actions of braid groups, we are able to uncover new insights into their algebraic structure. In particular, we show how these actions can be leveraged to provide alternative proofs of results established by Dehornoy and Larue, which have important implications in a range of fields. Our findings have the potential to deepen our understanding of braid groups and their applications, and we anticipate that they will be of interest to researchers in algebraic topology and related fields.",2016-08-14,True
Clustering Co-occurrence of Maximal Frequent Patterns in Streams,"  One way of getting a better view of data is using frequent patterns. In this
paper frequent patterns are subsets that occur a minimal number of times in a
stream of itemsets. However, the discovery of frequent patterns in streams has
always been problematic. Because streams are potentially endless it is in
principle impossible to say if a pattern is often occurring or not. Furthermore
the number of patterns can be huge and a good overview of the structure of the
stream is lost quickly. The proposed approach will use clustering to facilitate
the analysis of the structure of the stream.
  A clustering on the co-occurrence of patterns will give the user an improved
view on the structure of the stream. Some patterns might occur so much together
that they should form a combined pattern. In this way the patterns in the
clustering will be the largest frequent patterns: maximal frequent patterns.
  Our approach to decide if patterns occur often together will be based on a
method of clustering when only the distance between pairs is known. The number
of maximal frequent patterns is much smaller and combined with clustering
methods these patterns provide a good view on the structure of the stream.
",2007-05-23,False
Clustering Co-occurrence of Maximal Frequent Patterns in Streams,"The paper focuses on clustering maximal frequent patterns in streams. The authors propose a novel algorithm that can cluster co-occurrence of maximal frequent patterns in real-time streams. The proposed algorithm is designed to handle high-dimensional and large-scale data and can effectively identify clusters of patterns with high co-occurrence. The authors evaluate the algorithm using real-world datasets and demonstrate its effectiveness in identifying clusters of frequent patterns. The main outcome of the study is the proposed algorithm, which provides a useful tool for analyzing and clustering frequent patterns in real-time streams. The study also highlights the importance of efficient data mining algorithms for handling high-dimensional and large-scale data.",2007-05-23,True
Clustering with Lattices in the Analysis of Graph Patterns,"  Mining frequent subgraphs is an area of research where we have a given set of
graphs (each graph can be seen as a transaction), and we search for (connected)
subgraphs contained in many of these graphs. In this work we will discuss
techniques used in our framework Lattice2SAR for mining and analysing frequent
subgraph data and their corresponding lattice information. Lattice information
is provided by the graph mining algorithm gSpan; it contains all
supergraph-subgraph relations of the frequent subgraph patterns -- and their
supports.
  Lattice2SAR is in particular used in the analysis of frequent graph patterns
where the graphs are molecules and the frequent subgraphs are fragments. In the
analysis of fragments one is interested in the molecules where patterns occur.
This data can be very extensive and in this paper we focus on a technique of
making it better available by using the lattice information in our clustering.
Now we can reduce the number of times the highly compressed occurrence data
needs to be accessed by the user. The user does not have to browse all the
occurrence data in search of patterns occurring in the same molecules. Instead
one can directly see which frequent subgraphs are of interest.
",2007-05-23,False
Clustering with Lattices in the Analysis of Graph Patterns,"The research paper explores the application of clustering with lattices in the analysis of graph patterns. The authors demonstrate the effectiveness of this method in identifying similar patterns within large datasets and highlight its potential for use in various fields. Notably, the paper provides insights into how clustering with lattices can improve the accuracy and efficiency of graph analysis.",2007-05-23,True
Physically Sound Hamiltonian Formulation of the Dynamical Casimir Effect,"  Recently [J. Haro and E. Elizalde, Phys. Rev. Lett. {\bf 97}, 130401 (2006)],
a Hamiltonian formulation has been introduced in order to address some
longstanding severe problems associated with the physical description of the
dynamical Casimir effect at all times while the mirrors are moving. Here we
present the complete calculation providing precise details, in particular, of
the regularization procedure, which is decisive for the correct derivation of
physically meaningful quantities. A basic difference when comparing with the
results previously obtained by other authors is the fact that the motion force
derived in our approach contains a reactive term --proportional to the mirrors'
acceleration. This is of the essence in order to obtain particles with a
positive energy all the time during the oscillation of the mirrors --while
always satisfying the energy conservation law. A careful analysis of the
interrelations among the different results previously obtained in the
literature is then carried out. For simplicity, the specific case of a neutral
scalar field in one dimension, with one or two partially transmitting mirrors
(a fundamental proviso for the regularization issue) is considered in more
detail, but our general method is shown to be generalizable, without essential
problems (Sect. 2 of this paper), to fields of any kind in two and higher
dimensions.
",2008-11-26,False
Physically Sound Hamiltonian Formulation of the Dynamical Casimir Effect,"This research paper presents a physically sound Hamiltonian formulation of the dynamical Casimir effect, a phenomenon where a vacuum is induced to produce real particles due to the time-varying boundary conditions of a cavity. The primary theme of the paper is to develop a rigorous mathematical framework that accurately describes the dynamics of the system and provides a physically intuitive understanding of the effect. The research findings suggest that the proposed Hamiltonian formulation provides a more accurate and complete description of the dynamical Casimir effect compared to previous formulations. The conclusions drawn from the study provide valuable insights into the physics of the effect and can aid in the design and development of experimental systems to observe the phenomenon.",2008-11-26,True
NodeTrix: Hybrid Representation for Analyzing Social Networks,"  The need to visualize large social networks is growing as hardware
capabilities make analyzing large networks feasible and many new data sets
become available. Unfortunately, the visualizations in existing systems do not
satisfactorily answer the basic dilemma of being readable both for the global
structure of the network and also for detailed analysis of local communities.
To address this problem, we present NodeTrix, a hybrid representation for
networks that combines the advantages of two traditional representations:
node-link diagrams are used to show the global structure of a network, while
arbitrary portions of the network can be shown as adjacency matrices to better
support the analysis of communities. A key contribution is a set of interaction
techniques. These allow analysts to create a NodeTrix visualization by dragging
selections from either a node-link or a matrix, flexibly manipulate the
NodeTrix representation to explore the dataset, and create meaningful summary
visualizations of their findings. Finally, we present a case study applying
NodeTrix to the analysis of the InfoVis 2004 coauthorship dataset to illustrate
the capabilities of NodeTrix as both an exploration tool and an effective means
of communicating results.
",2020-08-04,False
NodeTrix: Hybrid Representation for Analyzing Social Networks,"NodeTrix is a novel hybrid representation for analyzing social networks that combines the strengths of both node-link and matrix representations. In this paper, we present the design principles and implementation details of NodeTrix, and evaluate its effectiveness in various tasks such as detecting community structures, identifying influential nodes, and exploring network evolution. Our experiments show that NodeTrix provides a more effective and efficient approach for visualizing and analyzing social networks compared to traditional representations. Overall, NodeTrix has the potential to improve the understanding of complex network structures and facilitate decision-making in various domains.",2020-08-04,True
Risk Assessment Algorithms Based On Recursive Neural Networks,"  The assessment of highly-risky situations at road intersections have been
recently revealed as an important research topic within the context of the
automotive industry. In this paper we shall introduce a novel approach to
compute risk functions by using a combination of a highly non-linear processing
model in conjunction with a powerful information encoding procedure.
Specifically, the elements of information either static or dynamic that appear
in a road intersection scene are encoded by using directed positional acyclic
labeled graphs. The risk assessment problem is then reformulated in terms of an
inductive learning task carried out by a recursive neural network. Recursive
neural networks are connectionist models capable of solving supervised and
non-supervised learning problems represented by directed ordered acyclic
graphs. The potential of this novel approach is demonstrated through well
predefined scenarios. The major difference of our approach compared to others
is expressed by the fact of learning the structure of the risk. Furthermore,
the combination of a rich information encoding procedure with a generalized
model of dynamical recurrent networks permit us, as we shall demonstrate, a
sophisticated processing of information that we believe as being a first step
for building future advanced intersection safety systems
",2007-05-23,False
Risk Assessment Algorithms Based On Recursive Neural Networks,"This research paper explores the use of recursive neural networks (RNNs) for developing risk assessment algorithms. The study analyzes the effectiveness of RNNs in modeling the temporal dependencies of risk factors and predicting the likelihood of future events. The paper highlights the advantages of using RNNs over traditional machine learning algorithms and presents a case study on predicting credit default risk. Through empirical analysis, the research demonstrates the superior accuracy and efficiency of RNN-based risk assessment algorithms. The findings of this study have significant implications for risk management in various domains, including finance, healthcare, and cybersecurity.",2007-05-23,True
"Quasi Ordinary Singularities, Essential Divisors and Poincare Series","  We define Poincar\'e series associated to a toric or analytically irreducible
quasi-ordinary hypersurface singularity, (S,0), by a finite sequence of
monomial valuations, such that at least one of them is centered at the origin
0. This involves the definition of a multi-graded ring associated to the
analytic algebra of the singularity by the sequence of valuations. We prove
that the Poincar\'e series is a rational function with integer coefficients,
which can be defined also as an integral with respect of the Euler
characteristic, over the projectivization of the analytic algebra of the
singularity, of a function defined by the valuations. In particular, the
Poincar\'e series associated to the set of divisorial valuations associated to
the essential divisors, considered both over the singular locus and over the
point 0, is an analytic invariant of the singularity. In the quasi-ordinary
hypersurface case we prove that this Poincar\'e series determines and it is
determined by the normalized sequence of characteristic monomials. These
monomials in the analytic case define a complete invariant of the embedded
topological type of the hypersurface singularity.
",2014-02-26,False
"Quasi Ordinary Singularities, Essential Divisors and Poincare Series","This research paper explores the relationship between quasi-ordinary singularities, essential divisors, and Poincare series. The authors define and analyze essential divisors, which provide a way to decompose a singular variety into simpler pieces. They then use Poincare series to study the behavior of various invariants of the singular variety, such as cohomology and intersection theory. The main conclusion of the paper is that essential divisors and Poincare series provide powerful tools for understanding the geometry and topology of singular varieties.",2014-02-26,True
"Poloidal-toroidal decomposition in a finite cylinder. I. Influence
  matrices for the magnetohydrodynamic equations","  The Navier-Stokes equations and magnetohydrodynamics equations are written in
terms of poloidal and toroidal potentials in a finite cylinder. This
formulation insures that the velocity and magnetic fields are divergence-free
by construction, but leads to systems of partial differential equations of
higher order, whose boundary conditions are coupled. The influence matrix
technique is used to transform these systems into decoupled parabolic and
elliptic problems. The magnetic field in the induction equation is matched to
that in an exterior vacuum by means of the Dirichlet-to-Neumann mapping, thus
eliminating the need to discretize the exterior. The influence matrix is scaled
in order to attain an acceptable condition number.
",2007-11-22,False
"Poloidal-toroidal decomposition in a finite cylinder. I. Influence
  matrices for the magnetohydrodynamic equations","This paper investigates the use of poloidal-toroidal decomposition in the analysis of the magnetohydrodynamic (MHD) equations in a finite cylinder. In particular, we focus on the development of influence matrices for the decomposition, which can be used to identify the impact of various physical and geometric parameters on the MHD equations. We present a detailed derivation of the influence matrices, as well as numerical simulations to demonstrate their efficacy. Our results highlight the importance of considering the poloidal-toroidal decomposition in the analysis of MHD equations in a finite cylinder, and provide a valuable tool for future research in this area.",2007-11-22,True
